CaptureEventID,Animal
ASG000mx04,1
ASG000mx2x,1
ASG000mx4e,1
ASG000mx6n,1
ASG000mx70,1
ASG000mxcn,1
ASG000mxd7,1
ASG000mxfj,1
ASG000mxj8,1
ASG000mxkw,1
ASG000mxl8,1
ASG000mxmm,1
ASG000mxmz,1
ASG000mxqe,1
ASG000mxss,1
ASG000mxt6,1
ASG000mxu7,1
ASG000mxvl,1
ASG000my1a,1
ASG000my21,1
ASG000my2t,1
ASG000my97,1
ASG000mybh,1
ASG000myeu,1
ASG000myhe,1
ASG000myib,1
ASG000myin,1
ASG000mymz,1
ASG000mynt,1
ASG000mypk,1
ASG000mypo,1
ASG000myrk,1
ASG000myuy,1
ASG000myv3,1
ASG000myxn,1
ASG000mz1n,1
ASG000mz1o,1
ASG000mz58,1
ASG000mzda,1
ASG000mzdb,1
ASG000mzhp,1
ASG000mzm0,1
ASG000mzmm,1
ASG000mznf,1
ASG000mznt,0
ASG000mzol,1
ASG000mzva,0
ASG000mzvv,1
ASG000mzwr,1
ASG000mzz7,1
ASG000mzz9,1
ASG000n01h,1
ASG000n05j,0
ASG000n074,1
ASG000n077,1
ASG000n07h,0
ASG000n0ee,0
ASG000n0in,0
ASG000n0l7,0
ASG000n0zh,0
ASG000n146,0
ASG000n157,0
ASG000n1hr,1
ASG000n1ib,1
ASG000n1jf,1
ASG000n1p9,1
ASG000n1rq,1
ASG000n1sa,0
ASG000n1tg,1
ASG000n1yv,1
ASG000n22o,1
ASG000n23d,1
ASG000n24p,0
ASG000n2a7,0
ASG000n2an,0
ASG000n2i6,1
ASG000n2n6,1
ASG000n2n7,1
ASG000n2u9,1
ASG000n2um,1
ASG000n2w5,1
ASG000n2xn,1
ASG000n2yg,1
ASG000n2yu,1
ASG000n34p,1
ASG000n35k,1
ASG000n35l,1
ASG000n3am,1
ASG000n3ao,1
ASG000n3i4,1
ASG000n3jo,1
ASG000n3lt,1
ASG000n3or,1
ASG000n3pf,1
ASG000n3r3,1
ASG000n3r9,1
ASG000n3t4,1
ASG000n3t8,1
ASG000n3x4,0
ASG000n41f,1
ASG000n44s,1
ASG000n453,1
ASG000n45e,1
ASG000n47n,1
ASG000n4bq,1
ASG000n4db,1
ASG000n4h2,1
ASG000n4he,1
ASG000n4ip,1
ASG000n4jt,1
ASG000n4m0,0
ASG000n4ol,1
ASG000n4om,1
ASG000n4qr,1
ASG000n4rd,0
ASG000n4rm,1
ASG000n4rr,1
ASG000n4tc,1
ASG000n4tp,1
ASG000n4xg,0
ASG000n4yj,1
ASG000n4yk,1
ASG000n4za,1
ASG000n58e,1
ASG000n58j,0
ASG000n5lk,1
ASG000n5o0,1
ASG000n5o9,0
ASG000n5or,1
ASG000n5q7,1
ASG000n5s3,1
ASG000n5t5,1
ASG000n5u6,1
ASG000n611,1
ASG000n61a,1
ASG000n61q,1
ASG000n61y,1
ASG000n63e,1
ASG000n64o,1
ASG000n65s,1
ASG000n66l,1
ASG000n67g,1
ASG000n69r,1
ASG000n6b9,1
ASG000n6bg,1
ASG000n6ew,1
ASG000n6iv,1
ASG000n6k3,1
ASG000n6ko,1
ASG000n6kp,1
ASG000n6ml,0
ASG000n6p6,1
ASG000n6qm,1
ASG000n6rr,1
ASG000n6ru,1
ASG000n6uv,1
ASG000n6y7,1
ASG000n6yl,1
ASG000n6zw,0
ASG000n70i,1
ASG000n73p,1
ASG000n756,1
ASG000n759,1
ASG000n77k,1
ASG000n7dv,0
ASG000n7ea,1
ASG000n7f6,1
ASG000n7jj,1
ASG000n7sy,0
ASG000n7vb,0
ASG000n87g,0
ASG000n88g,1
ASG000n88i,1
ASG000n89g,1
ASG000n8ab,1
ASG000n8bn,1
ASG000n8bt,1
ASG000n8de,1
ASG000n8en,1
ASG000n8fw,1
ASG000n8fy,1
ASG000n8gq,1
ASG000n8j9,1
ASG000n8kl,1
ASG000n8mu,1
ASG000n8nq,0
ASG000n8s6,1
ASG000n8sc,1
ASG000n8t2,1
ASG000n8tr,1
ASG000n8ua,1
ASG000n8vf,1
ASG000n8w4,1
ASG000n92h,1
ASG000n93w,1
ASG000n95q,1
ASG000n96v,0
ASG000n99s,0
ASG000n9bj,0
ASG000n9jb,0
ASG000n9k8,1
ASG000n9oh,0
ASG000n9ow,0
ASG000n9z6,0
ASG000na6g,0
ASG000na6h,0
ASG000na6i,0
ASG000na9m,0
ASG000nahh,0
ASG000nan9,1
ASG000nasd,0
ASG000nat5,0
ASG000navk,0
ASG000nax8,1
ASG000naxk,0
ASG000nb3m,0
ASG000nb7b,0
ASG000nbbc,0
ASG000nbeh,0
ASG000nbfq,0
ASG000nbl4,0
ASG000nblp,0
ASG000nbnh,0
ASG000nbsy,0
ASG000nbw7,0
ASG000nbxc,0
ASG000ncgn,1
ASG000ncht,0
ASG000ncn1,0
ASG000ncv9,0
ASG000ncy5,0
ASG000nday,0
ASG000ndjr,0
ASG000ndoa,0
ASG000ndpk,0
ASG000ndst,1
ASG000ne0b,0
ASG000ne5b,0
ASG000neaq,0
ASG000neat,0
ASG000necd,0
ASG000ned0,0
ASG000nedc,0
ASG000nejc,0
ASG000nek4,0
ASG000nelm,0
ASG000ner7,0
ASG000neu0,0
ASG000nexp,1
ASG000nf08,0
ASG000nf0i,1
ASG000nf2s,1
ASG000nf68,1
ASG000nf9d,1
ASG000nfca,1
ASG000nfcf,1
ASG000nfd7,1
ASG000nfh3,1
ASG000nfl6,1
ASG000nfo0,1
ASG000nfq5,1
ASG000nfr0,1
ASG000nfr3,1
ASG000nfrb,1
ASG000nfts,0
ASG000nfvg,0
ASG000ng2h,1
ASG000ng2q,1
ASG000ng6o,1
ASG000ng7e,1
ASG000ng8n,1
ASG000nghy,1
ASG000ngku,0
ASG000ngn2,1
ASG000ngpo,0
ASG000ngs5,0
ASG000nh1b,0
ASG000nh2w,1
ASG000nh7i,0
ASG000nhai,0
ASG000nhkv,1
ASG000nhl6,0
ASG000nhnz,0
ASG000ni13,0
ASG000ni1k,0
ASG000ni1l,0
ASG000ni8i,0
ASG000ni8j,0
ASG000nicm,0
ASG000nif9,0
ASG000nin9,0
ASG000nirg,0
ASG000niv3,0
ASG000niwz,0
ASG000njaz,0
ASG000njes,0
ASG000njoi,1
ASG000njqk,0
ASG000njui,1
ASG000njvn,1
ASG000njxq,1
ASG000njy2,1
ASG000njyu,1
ASG000nk0d,1
ASG000nk0z,1
ASG000nk53,1
ASG000nk6b,1
ASG000nk6k,1
ASG000nk9d,1
ASG000nkde,1
ASG000nkdg,0
ASG000nkev,1
ASG000nkfg,1
ASG000nkge,0
ASG000nkh5,1
ASG000nkkr,1
ASG000nkoi,1
ASG000nkp7,0
ASG000nkp9,1
ASG000nksf,0
ASG000nktc,1
ASG000nktm,1
ASG000nkvr,1
ASG000nkx1,1
ASG000nl2m,1
ASG000nl7s,0
ASG000nl8j,0
ASG000nla1,0
ASG000nlbr,0
ASG000nlbt,0
ASG000nleu,0
ASG000nli8,0
ASG000nljk,0
ASG000nlmg,0
ASG000nlrn,1
ASG000nlrt,0
ASG000nmas,0
ASG000nmcr,0
ASG000nmgx,0
ASG000nmpk,0
ASG000nn1z,0
ASG000nn7r,1
ASG000nn8h,1
ASG000nnai,1
ASG000nndk,0
ASG000nnek,1
ASG000nnff,1
ASG000nnh8,0
ASG000nnj5,0
ASG000nnkd,0
ASG000nnqg,1
ASG000nnsr,0
ASG000nntu,1
ASG000nnw6,0
ASG000nnxz,1
ASG000nnye,1
ASG000no15,1
ASG000no2a,1
ASG000no3k,1
ASG000no4m,1
ASG000no6q,0
ASG000nobp,1
ASG000noce,1
ASG000noci,1
ASG000nodm,1
ASG000noio,1
ASG000nolo,1
ASG000nolu,1
ASG000nomh,0
ASG000non0,1
ASG000nop2,1
ASG000noq9,1
ASG000norw,1
ASG000nosv,0
ASG000nots,1
ASG000novi,1
ASG000noyy,0
ASG000np17,1
ASG000np1h,1
ASG000np43,0
ASG000np6g,1
ASG000np73,1
ASG000np8u,1
ASG000npay,1
ASG000npc4,1
ASG000npfz,1
ASG000npgd,1
ASG000nphb,1
ASG000nphl,1
ASG000npk8,1
ASG000npkj,1
ASG000npkn,1
ASG000npny,1
ASG000npqg,1
ASG000npqu,1
ASG000npts,1
ASG000npu2,0
ASG000npuh,1
ASG000npv0,1
ASG000npvp,1
ASG000npwo,1
ASG000npx2,1
ASG000npzp,1
ASG000nq0e,1
ASG000nq0w,1
ASG000nq3r,1
ASG000nq43,0
ASG000nq8q,1
ASG000nq9d,1
ASG000nqb8,1
ASG000nqbc,1
ASG000nqbk,1
ASG000nqc7,1
ASG000nqca,1
ASG000nqfq,1
ASG000nqg4,1
ASG000nqgp,1
ASG000nqgu,1
ASG000nqn0,1
ASG000nqnt,1
ASG000nqpb,1
ASG000nqry,1
ASG000nqs4,1
ASG000nqtj,1
ASG000nqu9,1
ASG000nqvu,1
ASG000nqvw,1
ASG000nqw5,1
ASG000nqwa,1
ASG000nr04,1
ASG000nr1p,1
ASG000nr1x,1
ASG000nr2m,1
ASG000nr4c,1
ASG000nr67,1
ASG000nr7h,1
ASG000nr8l,1
ASG000nr8y,1
ASG000nr90,1
ASG000nr9t,0
ASG000nra2,1
ASG000nrbn,1
ASG000nrj1,1
ASG000nrjb,1
ASG000nrk3,1
ASG000nrnr,1
ASG000nrsw,1
ASG000nrt5,1
ASG000nrtu,0
ASG000nrw3,1
ASG000nrwv,1
ASG000nryq,1
ASG000ns3m,1
ASG000ns69,1
ASG000ns81,1
ASG000ns8b,0
ASG000ns8n,1
ASG000ns95,1
ASG000nsbe,1
ASG000nsc3,1
ASG000nsdk,1
ASG000nsdx,1
ASG000nsfs,1
ASG000nsio,1
ASG000nsj6,1
ASG000nsr3,1
ASG000nstt,0
ASG000nsx8,0
ASG000nsy1,1
ASG000nt2r,0
ASG000nt3q,0
ASG000nt61,1
ASG000nt9a,0
ASG000nta3,0
ASG000ntak,0
ASG000ntbe,1
ASG000ntf4,1
ASG000ntfb,1
ASG000ntge,1
ASG000ntki,1
ASG000ntm8,1
ASG000ntpx,1
ASG000ntti,1
ASG000nttj,0
ASG000nu2e,1
ASG000nu4v,1
ASG000nu5y,1
ASG000nu6x,1
ASG000nu7g,1
ASG000nu89,1
ASG000nu9o,1
ASG000nuar,0
ASG000nuf2,1
ASG000nujf,0
ASG000nunl,0
ASG000nuwk,0
ASG000nva8,1
ASG000nvbf,1
ASG000nvcf,1
ASG000nvdb,1
ASG000nvdm,1
ASG000nvh2,1
ASG000nvqi,0
ASG000nvtu,0
ASG000nvuh,0
ASG000nvum,0
ASG000nw3q,0
ASG000nw6p,0
ASG000nwh2,0
ASG000nwlb,0
ASG000nwmx,0
ASG000nwxe,0
ASG000nx2c,0
ASG000nzi3,1
ASG000nzkf,1
ASG000nzl3,1
ASG000nzlw,1
ASG000nznh,1
ASG000nzno,1
ASG000nzqg,1
ASG000nzsy,1
ASG000nzu4,1
ASG000nzuk,1
ASG000nzuv,1
ASG000nzw5,1
ASG000nzzp,1
ASG000o003,1
ASG000o00o,1
ASG000o09o,1
ASG000o0c8,1
ASG000o0cp,0
ASG000o0dj,1
ASG000o0ev,1
ASG000o0f7,1
ASG000o0fc,1
ASG000o0gw,1
ASG000o0la,1
ASG000o0n2,1
ASG000o0nm,1
ASG000o0of,1
ASG000o0sc,1
ASG000o0tv,1
ASG000o0va,1
ASG000o0y6,1
ASG000o12u,1
ASG000o17a,1
ASG000o17p,1
ASG000o17t,0
ASG000o1av,1
ASG000o1d7,1
ASG000o1et,1
ASG000o1f8,1
ASG000o1fz,1
ASG000o1hn,1
ASG000o1i3,1
ASG000o1jq,1
ASG000o1ks,1
ASG000o1le,1
ASG000o1ln,1
ASG000o1or,1
ASG000o1pq,0
ASG000o1rd,0
ASG000o1th,0
ASG000o25k,0
ASG000o27i,0
ASG000o2b6,0
ASG000o2gr,0
ASG000o2gw,0
ASG000o2jg,0
ASG000o2nj,0
ASG000o2xs,0
ASG000o2zf,0
ASG000o33e,0
ASG000o3gm,0
ASG000o3ix,0
ASG000o43z,0
ASG000o46n,0
ASG000o4fe,0
ASG000o4ih,0
ASG000o4mc,0
ASG000o4rj,0
ASG000o4wi,0
ASG000o56t,0
ASG000o5e4,0
ASG000o5ii,0
ASG000o5rb,0
ASG000o5wj,0
ASG000o5yr,1
ASG000o5z8,1
ASG000o5ze,1
ASG000o61w,1
ASG000o62v,1
ASG000o62z,0
ASG000o64k,1
ASG000o65q,0
ASG000o68d,1
ASG000o6bg,1
ASG000o6bk,1
ASG000o6d4,1
ASG000o6gl,1
ASG000o6gt,1
ASG000o6ht,1
ASG000o6ie,0
ASG000o6j5,1
ASG000o6jv,1
ASG000o6k9,1
ASG000o6sv,0
ASG000o77g,1
ASG000o78c,1
ASG000o79f,0
ASG000o7e0,0
ASG000o7f9,1
ASG000o7gi,1
ASG000o7hk,1
ASG000o7le,1
ASG000o7q7,1
ASG000o7qf,1
ASG000o7rp,1
ASG000o7su,1
ASG000o7uo,1
ASG000o7z8,0
ASG000o81g,0
ASG000o84x,0
ASG000o88z,0
ASG000o8gh,1
ASG000o8hi,1
ASG000o8xe,0
ASG000o8z2,0
ASG000o936,0
ASG000o984,1
ASG000o9a8,0
ASG000o9at,1
ASG000o9ki,0
ASG000o9lg,0
ASG000o9nl,0
ASG000o9yl,0
ASG000o9zj,0
ASG000oa0j,0
ASG000oa1j,0
ASG000oa1z,0
ASG000oa42,0
ASG000oae9,1
ASG000oaev,0
ASG000oagn,0
ASG000oah9,0
ASG000oaje,0
ASG000oamy,1
ASG000oao1,1
ASG000oaue,1
ASG000oav8,1
ASG000oax2,1
ASG000ob21,1
ASG000ob3o,1
ASG000ob3q,1
ASG000oc9t,1
ASG000ocbk,1
ASG000occ1,1
ASG000ocgn,0
ASG000ockm,0
ASG000ocoa,0
ASG000ocox,0
ASG000ocrs,0
ASG000ocsf,0
ASG000oct3,0
ASG000ocx5,0
ASG000od0d,0
ASG000od5w,0
ASG000odid,0
ASG000odno,0
ASG000odtu,0
ASG000odud,0
ASG000oe0h,0
ASG000oe18,1
ASG000oe2s,0
ASG000oe6q,1
ASG000oe8x,1
ASG000oeb2,1
ASG000oeb4,1
ASG000oebn,1
ASG000oed5,0
ASG000oeet,0
ASG000oeh5,1
ASG000oeju,0
ASG000oelw,0
ASG000oepg,0
ASG000oeqg,0
ASG000oeth,0
ASG000oeuk,0
ASG000of94,0
ASG000ofdx,0
ASG000ofj2,0
ASG000ofnl,0
ASG000ofs1,1
ASG000ofv1,1
ASG000ofyf,0
ASG000og1n,0
ASG000og5v,1
ASG000og78,1
ASG000ogje,0
ASG000ogxr,0
ASG000ogyc,1
ASG000ogzu,0
ASG000oh2l,0
ASG000oh4u,0
ASG000oh8e,0
ASG000ohad,1
ASG000ohbr,1
ASG000ohhq,0
ASG000ohl5,0
ASG000ohmj,0
ASG000oho7,1
ASG000ohsu,0
ASG000ohu8,1
ASG000ohy1,1
ASG000ohyt,0
ASG000oi1r,1
ASG000oi70,1
ASG000oi8j,1
ASG000oia1,1
ASG000oib3,1
ASG000oibo,1
ASG000oibv,1
ASG000oic2,1
ASG000oifa,1
ASG000oihx,1
ASG000oii6,1
ASG000oijm,1
ASG000oike,1
ASG000oikf,0
ASG000oim9,1
ASG000oimm,1
ASG000oiol,1
ASG000oiuu,1
ASG000oiuv,1
ASG000oiw8,1
ASG000oj09,1
ASG000oj0u,1
ASG000oj38,1
ASG000oj4o,1
ASG000ojda,1
ASG000ojfd,0
ASG000ojk0,0
ASG000ojkv,1
ASG000ojli,1
ASG000ojnt,1
ASG000ojow,1
ASG000ojox,1
ASG000ojt6,0
ASG000ojth,1
ASG000ojy0,1
ASG000ojy4,1
ASG000ok4q,1
ASG000ok5k,0
ASG000ok77,0
ASG000okdh,0
ASG000okps,1
ASG000oks6,0
ASG000okvb,1
ASG000okw6,1
ASG000ol2l,1
ASG000ola6,1
ASG000olat,1
ASG000olb0,0
ASG000olj2,0
ASG000olmz,0
ASG000olon,0
ASG000olrr,0
ASG000olw3,0
ASG000om1u,0
ASG000om4f,0
ASG000om4p,0
ASG000om4q,0
ASG000om93,0
ASG000omec,0
ASG000omez,0
ASG000omg8,0
ASG000omli,0
ASG000omoe,0
ASG000omrk,1
ASG000omu0,1
ASG000omu9,1
ASG000omv5,0
ASG000omvs,1
ASG000omzv,0
ASG000on0d,0
ASG000on5o,1
ASG000on8p,0
ASG000ong6,0
ASG000onkm,0
ASG000onpn,0
ASG000onr9,0
ASG000onrh,0
ASG000onsm,0
ASG000onxk,0
ASG000oo2d,0
ASG000oo51,1
ASG000oo56,0
ASG000oo71,0
ASG000oo7j,0
ASG000oo85,0
ASG000oo8b,0
ASG000ood8,0
ASG000ooeq,0
ASG000oof2,0
ASG000oofx,0
ASG000ooly,0
ASG000oom7,0
ASG000oosb,0
ASG000oosg,0
ASG000op3l,0
ASG000op65,0
ASG000op9d,0
ASG000opb9,0
ASG000opdw,0
ASG000opeb,0
ASG000opg5,0
ASG000opgj,0
ASG000opig,0
ASG000opky,0
ASG000opl5,0
ASG000opvy,0
ASG000opyx,0
ASG000opzm,0
ASG000oq30,0
ASG000oq4j,0
ASG000oq4t,0
ASG000oq9m,0
ASG000oqcf,0
ASG000oqe8,0
ASG000oqg3,0
ASG000oqjs,0
ASG000oql5,0
ASG000oqmy,0
ASG000oqnc,0
ASG000oriy,0
ASG000ornf,0
ASG000orpm,0
ASG000osdq,0
ASG000oss4,0
ASG000ossl,0
ASG000osuj,0
ASG000ot23,0
ASG000ot24,0
ASG000ot3y,0
ASG000ot4j,0
ASG000otkt,0
ASG000otqb,0
ASG000ott9,0
ASG000otzm,0
ASG000ou32,0
ASG000ou3j,0
ASG000ou6b,0
ASG000ouaj,0
ASG000ouap,0
ASG000oubs,0
ASG000oucs,0
ASG000oujr,0
ASG000oujx,0
ASG000oum7,1
ASG000ounl,1
ASG000ounx,1
ASG000ouqm,1
ASG000ouqy,1
ASG000ourl,1
ASG000ousp,1
ASG000outl,1
ASG000ouu0,1
ASG000ouwt,1
ASG000oux7,1
ASG000ouzf,0
ASG000ov0a,1
ASG000ov0n,0
ASG000ov2m,1
ASG000ov4b,1
ASG000ov4t,1
ASG000ov4u,1
ASG000ov4y,1
ASG000ov7w,0
ASG000ov85,1
ASG000ov8w,1
ASG000ovgp,0
ASG000ovhy,1
ASG000ovkc,1
ASG000ovli,1
ASG000ovml,0
ASG000ovnb,0
ASG000ovne,0
ASG000ovny,0
ASG000ovqc,1
ASG000ovtb,1
ASG000ovtp,1
ASG000ovvc,1
ASG000ovw4,1
ASG000ovw9,0
ASG000ovyp,1
ASG000ow06,1
ASG000ow0a,1
ASG000ow45,1
ASG000owcl,1
ASG000owdk,1
ASG000owf6,1
ASG000owgh,1
ASG000owhe,1
ASG000owjh,1
ASG000owln,1
ASG000own3,1
ASG000owse,1
ASG000owud,1
ASG000owww,1
ASG000ox0c,1
ASG000ox3v,1
ASG000ox40,1
ASG000ox42,0
ASG000ox6i,0
ASG000oxf0,0
ASG000oxjl,0
ASG000oxmg,1
ASG000oxsw,1
ASG000oxw8,1
ASG000oxwy,1
ASG000oxyn,1
ASG000oxzm,1
ASG000oy0w,1
ASG000oy5d,1
ASG000oy78,0
ASG000oyau,1
ASG000oyig,1
ASG000oyj3,1
ASG000oyme,1
ASG000oyoo,1
ASG000oyor,1
ASG000oyoy,1
ASG000oyp2,1
ASG000oyp7,1
ASG000oyr1,1
ASG000oz0u,1
ASG000oz1j,1
ASG000oz2i,1
ASG000oz31,1
ASG000oz3z,0
ASG000oza8,0
ASG000ozhu,0
ASG000ozq5,0
ASG000oztg,0
ASG000ozy2,1
ASG000p00s,0
ASG000p01x,1
ASG000p055,1
ASG000p06j,1
ASG000p06l,1
ASG000p0h3,1
ASG000p0p5,0
ASG000p0qh,0
ASG000p0tc,0
ASG000p0ul,0
ASG000p0z9,0
ASG000p158,0
ASG000p1bj,0
ASG000p1dd,0
ASG000p1fl,0
ASG000p1ik,1
ASG000p1s6,1
ASG000p1tw,1
ASG000p1tz,1
ASG000p1uk,1
ASG000p1uq,1
ASG000p1vd,1
ASG000p28a,0
ASG000p2iw,0
ASG000p2jq,1
ASG000p2kd,0
ASG000p2mj,0
ASG000p2rt,0
ASG000p2vf,0
ASG000p2wy,0
ASG000p2xc,1
ASG000p2xv,0
ASG000p380,0
ASG000p3bb,1
ASG000p3f6,0
ASG000p3kb,0
ASG000p3n6,0
ASG000p3q1,0
ASG000p3q8,0
ASG000p3zc,0
ASG000p45o,0
ASG000p4ki,0
ASG000p4l6,1
ASG000p4le,1
ASG000p4m0,0
ASG000p4m8,0
ASG000p4mf,0
ASG000p4ph,0
ASG000p4q1,0
ASG000p4z2,0
ASG000p53y,0
ASG000p54t,0
ASG000p555,0
ASG000p58s,0
ASG000p5bv,0
ASG000p5dg,0
ASG000p5ev,0
ASG000p5hm,0
ASG000p5iv,0
ASG000p5kk,0
ASG000p5uv,0
ASG000p5v0,0
ASG000p67h,0
ASG000p6kb,0
ASG000p6lt,0
ASG000p6lw,0
ASG000p6mf,0
ASG000p6q9,1
ASG000p6vy,1
ASG000p6xm,1
ASG000p701,0
ASG000p70p,1
ASG000p76r,1
ASG000p78v,1
ASG000p79f,1
ASG000p7ac,1
ASG000p7d4,1
ASG000p7dn,1
ASG000p7do,0
ASG000p7h1,1
ASG000p7hl,1
ASG000p7it,1
ASG000p7lb,1
ASG000p7ls,1
ASG000p7pc,1
ASG000p7tu,1
ASG000p7vr,0
ASG000p7zt,1
ASG000p7zz,1
ASG000p82b,1
ASG000p84p,1
ASG000p852,0
ASG000p85c,1
ASG000p8ly,1
ASG000p8oh,1
ASG000p8s2,1
ASG000p8s9,1
ASG000p8su,1
ASG000p8t7,1
ASG000p8tc,1
ASG000p8vc,1
ASG000p8xu,0
ASG000p90o,0
ASG000p913,0
ASG000p91a,0
ASG000p93o,1
ASG000p94k,0
ASG000p9dq,0
ASG000p9e8,0
ASG000p9ge,1
ASG000p9il,1
ASG000p9re,1
ASG000p9xq,0
ASG000pa8c,0
ASG000pab9,0
ASG000pajh,1
ASG000palh,0
ASG000paod,1
ASG000paqo,0
ASG000paub,1
ASG000pavo,1
ASG000pavw,1
ASG000pay3,1
ASG000pb0x,0
ASG000pb7v,0
ASG000pb8e,0
ASG000pbji,0
ASG000pble,0
ASG000pbm3,0
ASG000pbva,0
ASG000pc01,0
ASG000pc2b,0
ASG000pc54,1
ASG000pc9x,0
ASG000pcdd,0
ASG000pcln,0
ASG000pcn2,0
ASG000pcq7,0
ASG000pctj,0
ASG000pd36,0
ASG000pd3q,0
ASG000pd9e,0
ASG000pdc5,0
ASG000pdes,0
ASG000pdil,0
ASG000pdud,0
ASG000pdvv,0
ASG000pdx2,0
ASG000pe0m,0
ASG000pe30,1
ASG000pe6e,1
ASG000pe6f,1
ASG000pe7s,0
ASG000pe95,1
ASG000pec3,0
ASG000pedi,1
ASG000pedy,1
ASG000pejf,1
ASG000pep0,1
ASG000peui,1
ASG000pexc,0
ASG000pf9k,1
ASG000pfb2,1
ASG000pfgx,1
ASG000pfju,1
ASG000pfkb,1
ASG000pfrv,0
ASG000pfw3,0
ASG000pg7h,0
ASG000pg8f,0
ASG000pgd9,0
ASG000pgmy,1
ASG000pgnf,0
ASG000pgni,0
ASG000pgur,0
ASG000ph2l,0
ASG000ph7g,0
ASG000ph8k,0
ASG000pha1,0
ASG000phdl,0
ASG000phub,0
ASG000pi1z,0
ASG000pkyz,1
ASG000pl0t,1
ASG000pl3w,0
ASG000pl5m,1
ASG000pl8b,1
ASG000plas,1
ASG000plbs,1
ASG000plck,1
ASG000plct,1
ASG000pldp,1
ASG000plft,1
ASG000plfx,1
ASG000plh5,1
ASG000pli9,1
ASG000plid,1
ASG000plon,1
ASG000plqa,1
ASG000plre,1
ASG000plrr,1
ASG000plu7,1
ASG000plvl,1
ASG000plwj,1
ASG000plxh,1
ASG000pm3z,1
ASG000pm4f,1
ASG000pm5c,1
ASG000pm9f,0
ASG000pmce,1
ASG000pmib,1
ASG000pmis,1
ASG000pml2,1
ASG000pmqf,1
ASG000pmqt,1
ASG000pmt8,1
ASG000pn33,1
ASG000pn3g,0
ASG000pn73,0
ASG000pnev,1
ASG000pnno,1
ASG000pnor,0
ASG000pnpg,1
ASG000pnq1,1
ASG000pnst,0
ASG000pnus,0
ASG000pnyu,1
ASG000po5l,0
ASG000pob0,1
ASG000poe1,0
ASG000pof7,1
ASG000pohq,1
ASG000poz3,0
ASG000pp2o,0
ASG000pp4c,0
ASG000pp5c,0
ASG000pp86,0
ASG000pp8n,0
ASG000ppal,0
ASG000ppdi,0
ASG000pppw,0
ASG000pprq,0
ASG000pps8,0
ASG000ppsq,0
ASG000pptf,0
ASG000pq2j,0
ASG000pq3t,0
ASG000pqho,1
ASG000pqje,1
ASG000pqk8,1
ASG000pqn3,1
ASG000pqn6,1
ASG000pqpa,1
ASG000pqq0,1
ASG000pqqb,1
ASG000pqqz,1
ASG000pqr7,1
ASG000pr06,0
ASG000pr0o,1
ASG000pr23,1
ASG000pr2q,0
ASG000pr9v,0
ASG000preq,1
ASG000prf4,1
ASG000priy,0
ASG000pryc,0
ASG000psa9,0
ASG000psak,1
ASG000psco,0
ASG000pscz,0
ASG000psdj,0
ASG000pseq,0
ASG000psjl,1
ASG000pspg,1
ASG000pspj,1
ASG000pspu,1
ASG000psr1,1
ASG000pss2,1
ASG000psst,1
ASG000psv9,1
ASG000psvq,1
ASG000ptav,1
ASG000ptb3,1
ASG000ptdt,1
ASG000pted,1
ASG000ptf9,1
ASG000ptfj,1
ASG000ptgg,1
ASG000ptjn,1
ASG000ptjo,1
ASG000ptjz,1
ASG000ptkr,1
ASG000ptm7,1
ASG000ptpk,1
ASG000ptq1,1
ASG000ptql,1
ASG000ptrw,1
ASG000pttc,1
ASG000ptwn,0
ASG000ptwv,1
ASG000ptxv,1
ASG000pu3p,1
ASG000pu60,1
ASG000pu9q,0
ASG000pugq,1
ASG000puiv,1
ASG000pum4,1
ASG000pune,0
ASG000punz,1
ASG000puo8,1
ASG000puoq,1
ASG000puoz,1
ASG000pup7,1
ASG000pur8,1
ASG000puro,1
ASG000purw,0
ASG000pus8,1
ASG000puvi,0
ASG000puvn,1
ASG000puxd,1
ASG000puxi,1
ASG000puxv,0
ASG000puy3,1
ASG000pv5y,1
ASG000pv92,1
ASG000pva1,1
ASG000pvb5,1
ASG000pvco,1
ASG000pvdu,1
ASG000pvg1,1
ASG000pvh1,1
ASG000pvhc,1
ASG000pvjp,1
ASG000pvkw,1
ASG000pvpl,1
ASG000pvrs,1
ASG000pvrv,1
ASG000pvsp,1
ASG000pvtt,1
ASG000pvu5,1
ASG000pvxd,1
ASG000pw0v,1
ASG000pw4m,1
ASG000pw5r,1
ASG000pw5x,1
ASG000pw65,1
ASG000pw7w,1
ASG000pwd5,1
ASG000pwgv,1
ASG000pwob,0
ASG000pwvj,1
ASG000pxg1,0
ASG000pxmh,0
ASG000pxru,0
ASG000pxua,0
ASG000pxv6,0
ASG000pxvj,0
ASG000pxwk,0
ASG000pxx7,0
ASG000py4o,0
ASG000py4y,0
ASG000py5f,0
ASG000pydl,0
ASG000pyf9,0
ASG000pyfe,0
ASG000pygi,0
ASG000pyk1,0
ASG000pyp2,0
ASG000pz42,0
ASG000pz67,0
ASG000pzb8,0
ASG000pzfo,0
ASG000pzhg,0
ASG000pzj4,0
ASG000pzku,0
ASG000pzq6,0
ASG000pzs2,1
ASG000pzs6,1
ASG000pzuk,1
ASG000pzvh,1
ASG000pzzw,1
ASG000q006,1
ASG000q01f,1
ASG000q01u,1
ASG000q02a,1
ASG000q05u,1
ASG000q05y,1
ASG000q07w,1
ASG000q0az,1
ASG000q0cp,1
ASG000q0ee,1
